Respondent;Y;EAR_N;MAR_N;Circularity_N;MOE_N
18;0;-1.876.388.374.866.260;17.614.096.918.559.700;-5.128.228.861.625.490;3.109.604.935.862.870
18;0;-22.227.985.363.800.300;5.124.100.921.762.890;-5.230.114.203.247.190;3.295.090.142.563.460
18;0;-27.857.150.488.399.100;-112.089.707.663.561;-5.128.228.861.625.490;3.786.080.395.594.440
18;0;-1.703.183.294.109.370;-8.807.048.459.279.720;-21.735.539.545.962.300;20.294.263.791.947.100
18;0;-23.960.036.171.369.200;5.124.100.921.762.890;-5.230.114.203.247.190;35.896.842.943.820.500
18;0;-2.612.509.968.083.020;-9.287.432.920.695.040;-5.433.884.886.490.580;3.495.123.208.613.120
18;0;-2.569.208.697.893.800;6.084.869.844.593.420;-6.656.508.985.950.970;3.971.565.602.295.030
18;0;-21.361.959.960.015.900;-6.405.126.152.203.450;-40.074.901.037.868.000;2.800.462.924.695.210
18;0;-19.196.896.450.554.800;0.3202563076102474;-0.23773246378395987;26.549.843.312.045.500
18;0;-23.960.036.171.369.200;12.810.252.304.407.700;-35.999.487.373.000.100;3.506.034.103.124.920
18;0;-3.998.150.614.138.110;3.202.563.076.101.830;-9.305.527.868.115.130;7.052.074.819.459.770
18;0;-29.156.188.594.075.700;-10.248.201.843.525.500;-7.165.935.694.059.460;4.044.304.899.040.360
18;0;-3.002.221.399.786.020;-0.6405126152202815;-31.924.073.708.132.200;46.080.344.488.166.700
18;0;-3.348.631.561.299.790;5.124.100.921.762.890;-9.814.954.576.223.630;55.463.713.768.314.300
18;0;-2.525.907.427.704.580;-0.6405126152202815;-5.739.540.911.355.680;36.878.823.449.882.400
18;0;-32.187.277.507.321.200;5.604.485.383.178.100;-6.045.196.936.220.780;52.554.141.898.501.100
18;0;-23.960.036.171.369.200;-59.247.416.907.882.400;-6.554.623.644.329.270;3.222.350.845.818.130
18;0;-13.134.718.624.063.800;-5.444.357.229.372.920;-3.803.719.420.543.410;15.347.991.613.264.700
18;0;-20.495.934.556.231.400;0.3202563076102474;-45.169.168.118.953;28.586.543.620.914.800
18;0;-2.612.509.968.083.020;704.563.876.742.395;-5.433.884.886.490.580;4.117.044.195.785.690
18;0;-20.062.921.854.339.200;17.614.096.918.560.900;-20.716.686.129.745.300;2.793.188.995.020.680
18;0;-27.857.150.488.399.100;-11.208.970.766.355.900;-5.128.228.861.625.490;41.097.702.661.111.600
18;0;-21.361.959.960.015.900;20.496.403.687.051.300;-4.109.375.445.408.500;3.658.786.626.290.110
18;0;-30.455.226.699.752.400;-0.6405126152202815;-53.319.995.448.688.900;46.807.737.455.620.000
18;0;-13.567.731.325.956.000;-25.620.504.608.813.300;-2.682.980.662.704.720;1.673.003.825.142.590
18;0;-38.682.468.035.704.400;3.202.563.076.101.830;-8.286.674.451.898.150;6.677.467.441.221.320
18;0;-26.558.112.382.722.500;8.006.407.690.254.470;-8.999.871.843.250.030;42.407.010.002.527.500
18;0;-2.872.317.589.218.350;3.202.563.076.101.830;-39.056.047.621.651.000;4.440.734.066.302.410
18;0;-23.960.036.171.369.200;0.3202563076102474;-5.128.228.861.625.490;345.511.659.540.319
18;0;21.073.284.825.421.000;25.300.248.301.204;6.079.158.716.761.350;-14.438.750.403.948.000
18;0;-32.187.277.507.321.200;5.604.485.383.178.100;-4.618.802.153.516.990;5.280.872.943.710.980
18;0;-23.527.023.469.477;3.202.563.076.101.830;-5.535.770.228.112.280;3.473.301.419.589.520
18;0;-27.424.137.786.506.900;4.163.331.998.932.360;-32.942.927.124.349.200;42.407.010.002.527.500
18;0;-21.361.959.960.015.900;8.006.407.690.254.470;-3.701.834.078.921.710;3.251.446.564.516.260
18;0;-2.179.497.266.190.810;0.3202563076102474;-20.716.686.129.745.300;31.023.310.061.883.300
18;0;-2.179.497.266.190.810;-7.846.279.536.449.190;-3.701.834.078.921.710;28.222.847.137.188.100
18;0;-10.103.629.710.818.300;-22.738.197.840.322.400;-10.528.151.967.575.400;5.673.665.146.135.770
18;0;-2.569.208.697.893.800;-11.208.970.766.355.900;-3.701.834.078.921.710;3.731.525.923.035.440
18;0;-29.156.188.594.075.700;22.417.941.532.713.000;-7.165.935.694.059.460;4.488.014.609.186.880
18;0;-1.270.170.592.217.160;17.614.096.918.560.900;-2.682.980.662.704.720;1.716.647.403.189.790
18;0;-2.569.208.697.893.800;-4.483.588.306.542.390;-6.554.623.644.329.270;3.640.601.802.103.780
18;0;-37.816.442.631.920.000;32.986.399.683.848.200;-45.169.168.118.953;7.663.084.912.120.550
18;0;-20.062.921.854.339.200;2.626.101.722.403.450;-3.803.719.420.543.410;36.551.496.614.528.400
18;0;-23.960.036.171.369.200;3.682.947.537.517.030;-5.128.228.861.625.490;4.709.869.464.260.130
18;0;-23.960.036.171.369.200;1.953.563.476.422.070;-5.128.228.861.625.490;412.431.812.546.023
18;0;-1.703.183.294.109.370;2.626.101.722.403.450;-5.535.770.228.112.280;3.160.522.443.584.600
18;0;-2.179.497.266.190.810;31.064.861.838.187.100;-5.128.228.861.625.490;4.138.865.984.809.290
18;0;-1.270.170.592.217.160;20.496.403.687.051.300;-2.682.980.662.704.720;23.021.987.419.897.000
18;0;-32.187.277.507.321.200;28.662.939.531.110.700;-27.848.660.043.264.200;6.121.011.821.119.540
18;0;-2.179.497.266.190.810;17.614.096.918.559.700;-3.701.834.078.921.710;3.684.245.380.150.980
18;0;-2.179.497.266.190.810;28.182.555.069.695.500;-4.109.375.445.408.500;40.515.788.287.149.000
18;0;-31.321.252.103.536.800;15.212.174.611.483.300;-29.886.366.875.698.100;5.499.090.833.946.970
18;0;-24.393.048.873.261.400;23.859.094.916.958.100;-8.694.215.818.384.940;43.461.729.805.334.800
18;0;-23.960.036.171.369.200;944.756.107.450.022;-5.128.228.861.625.490;377.153.253.624.538
18;0;-14.866.769.431.632.700;15.212.174.611.483.300;-4.211.260.787.030.200;24.331.294.761.313
18;0;-26.558.112.382.722.500;4.643.716.460.347.570;-3.498.063.395.678.310;409.158.544.192.483
18;0;-2.569.208.697.893.800;14.731.790.150.068.000;-6.656.508.985.950.970;4.287.981.543.137.220
18;0;-16.598.820.239.201.500;21.937.557.071.297.000;-2.682.980.662.704.720;29.532.154.478.604.100
18;0;-2.569.208.697.893.800;10.408.329.997.330.700;-3.701.834.078.921.710;4.138.865.984.809.290
18;0;-30.455.226.699.752.400;20.016.019.225.636.000;-4.924.458.178.382.090;54.008.927.833.407.700
18;0;-19.629.909.152.447.000;14.731.790.150.068.000;-6.147.082.277.842.470;31.532.485.139.100.700
18;0;-27.424.137.786.506.900;704.563.876.742.395;-6.045.196.936.220.780;4.338.899.050.858.950
18;0;-2.699.112.508.461.470;1.953.563.476.422.070;-7.064.050.352.437.760;4.728.054.288.446.470
18;0;-30.455.226.699.752.400;4.163.331.998.932.360;-4.924.458.178.382.090;4.851.711.092.913.530
18;0;-3.088.823.940.164.460;14.731.790.150.068.000;-8.184.789.110.276.450;53.281.534.865.954.400
18;0;-2.699.112.508.461.470;27.221.786.146.865.100;-7.064.050.352.437.760;412.431.812.546.023
18;0;-2.612.509.968.083.020;1.809.448.137.997.490;-32.942.927.124.349.200;4.502.562.468.535.940
18;0;-19.629.909.152.447.000;11.849.483.381.576.500;-5.841.426.252.977.380;305.868.742.814.114
18;0;-40.847.531.545.165.500;-0.16012815380507037;-9.305.527.868.115.130;716.482.072.941.504
18;0;-26.558.112.382.722.500;1.713.371.245.714.440;-35.999.487.373.000.100;4.560.753.905.932.210
18;0;-2.266.099.806.569.250;-59.247.416.907.882.400;-7.573.477.060.546.250;29.968.590.259.076.100
18;0;-2.179.497.266.190.810;14.251.405.688.652.800;-53.319.995.448.688.900;3.564.225.540.521.180
18;0;-15.299.782.133.524.900;9.927.945.535.915.530;-0.6452738302707547;22.985.617.771.524.300
18;0;-21.361.959.960.015.900;16.172.943.534.313.900;-5.230.114.203.247.190;3.564.225.540.521.180
18;0;-14.866.769.431.632.700;13.771.021.227.237.600;-39.056.047.621.651.000;24.076.707.222.704.300
18;0;-21.361.959.960.015.900;13.290.636.765.822.300;-3.701.834.078.921.710;34.296.578.415.423.200
18;0;-2.569.208.697.893.800;12.810.252.304.407.100;-6.656.508.985.950.970;42.225.161.760.664.200
18;0;-14.433.756.729.740.500;2.337.871.045.554.290;-0.6452738302707547;26.367.995.070.182.200
18;0;-16.598.820.239.201.500;11.849.483.381.576.500;-18.678.979.297.311.300;25.713.341.399.474.200
18;0;-19.629.909.152.447.000;10.408.329.997.330.700;-3.701.834.078.921.710;30.295.917.094.430.000
18;0;-15.299.782.133.524.900;1.569.255.907.289.870;-29.886.366.875.698.100;24.985.948.432.020.900
18;0;-3.608.439.182.435.130;13.290.636.765.822.300;-0.9509298551358452;7.783.104.751.750.360
18;0;-3.478.535.371.867.450;3.202.563.076.101.830;-4.211.260.787.030.200;5.713.671.759.345.690
18;0;-21.361.959.960.015.900;1.665.332.799.572.920;-40.074.901.037.868.000;35.714.994.701.957.200
18;0;-14.866.769.431.632.700;4.163.331.998.932.360;-20.716.686.129.745.300;20.876.178.165.909.800
18;0;-37.816.442.631.920.000;22.417.941.532.712.400;-9.203.642.526.493.430;723.028.609.648.584
18;0;-13.134.718.624.063.800;-13.610.893.073.432.300;-15.622.419.048.660.400;12.620.267.985.314.800
18;0;331.976.404.784.031;36.829.475.375.170.400;68.942.414.497.349.400;-2.895.024.010.464.140
18;0;-17.464.845.642.986.000;-14.091.277.534.847.600;-3.701.834.078.921.710;18.875.847.505.413.200
18;0;-17.464.845.642.986.000;-112.089.707.663.561;-20.716.686.129.745.300;20.148.785.198.456.400
18;0;-1.703.183.294.109.370;12.810.252.304.407.700;-14.603.565.632.443.300;23.312.944.606.878.300
18;0;-15.299.782.133.524.900;11.849.483.381.576.500;-19.697.832.713.528.300;23.749.380.387.350.300
18;0;-22.227.985.363.800.300;-9.287.432.920.695.040;-17.660.125.881.094.400;286.229.132.692.875
18;0;-15.299.782.133.524.900;944.756.107.450.022;-19.697.832.713.528.300;22.985.617.771.524.300
18;0;-1.270.170.592.217.160;-2.081.665.999.466.120;-0.543388488649056;1.574.805.774.536.400
18;0;-19.629.909.152.447.000;5.604.485.383.178.100;-6.962.165.010.816.060;29.095.718.698.132.100
18;0;-17.464.845.642.986.000;0.3202563076102474;-6.554.623.644.329.270;23.894.858.980.841.000
18;0;-19.629.909.152.447.000;6.565.254.306.008.730;-4.720.687.495.138.690;28.804.761.511.150.800
18;0;-24.393.048.873.261.400;848.679.215.166.969;-5.433.884.886.490.580;3.789.717.360.431.710
18;0;-28.290.163.190.291.300;15.212.174.611.483.300;-45.169.168.118.953;4.789.882.690.680.000
18;0;-14.866.769.431.632.700;4.163.331.998.932.360;-17.660.125.881.094.400;20.621.590.627.301.100
18;0;-10.536.642.412.710.500;-3.522.819.383.711.860;-2.275.439.296.217.930;1.203.835.361.135.210
18;0;-23.960.036.171.369.200;17.614.096.918.560.900;-5.128.228.861.625.490;350.967.106.796.219
18;0;-880.459.160.514.171;-1.265.012.415.060.180;-0.6452738302707547;701.934.213.592.438
18;0;-21.361.959.960.015.900;-30.424.349.222.965.500;-5.230.114.203.247.190;2.924.119.729.162.270
18;0;-2.179.497.266.190.810;944.756.107.450.022;-3.803.719.420.543.410;33.714.664.041.460.600
18;0;-23.527.023.469.477;185.748.658.413.903;-4.924.458.178.382.090;4.026.120.074.854.030
18;0;-2.612.509.968.083.020;36.829.475.375.170.400;-48.225.728.367.604.000;3.982.476.496.806.830
18;0;-17.464.845.642.986.000;-3.522.819.383.711.860;-5.433.884.886.490.580;22.330.964.100.816.400
18;0;-17.464.845.642.986.000;20.976.788.148.466.500;-32.942.927.124.349.200;30.114.068.852.566.700
18;0;-17.464.845.642.986.000;8.967.176.613.085.000;-32.942.927.124.349.200;26.222.516.476.691.600
18;0;-14.866.769.431.632.700;-0.6405126152202815;-39.056.047.621.651.000;19.166.804.692.394.500
18;0;-620.651.539.378.842;1.809.448.137.997.490;-0.543388488649056;1.287.485.552.392.340
18;0;-13.134.718.624.063.800;-1.216.973.968.918.660;-3.803.719.420.543.410;13.238.552.007.650.100
18;0;-2.872.317.589.218.350;944.756.107.450.022;-8.286.674.451.898.150;47.171.433.939.346.700
18;0;-23.960.036.171.369.200;11.369.098.920.161.300;-6.554.623.644.329.270;3.811.539.149.455.300
18;0;-24.393.048.873.261.400;4.643.716.460.347.570;-32.942.927.124.349.200;3.684.245.380.150.980
18;0;-2.612.509.968.083.020;5.604.485.383.178.100;-48.225.728.367.604.000;4.058.852.758.389.430
18;0;-13.567.731.325.956.000;2.770.217.060.828.020;-6.147.082.277.842.470;26.113.407.531.573.600
18;0;-17.464.845.642.986.000;13.290.636.765.822.300;-32.942.927.124.349.200;2.764.093.276.322.550
18;0;-1.703.183.294.109.370;-30.424.349.222.965.500;-32.942.927.124.349.200;21.639.940.781.735.700
18;0;-3.651.740.452.624.340;12.810.252.304.407.100;-645.273.830.270.757;6.561.084.566.428.790
18;0;-2.699.112.508.461.470;848.679.215.166.969;-686.027.966.919.437;4.298.892.437.649.020
18;0;-14.866.769.431.632.700;704.563.876.742.395;-3.803.719.420.543.410;21.749.049.726.853.700
18;0;-15.299.782.133.524.900;-19.375.506.610.415.500;-3.803.719.420.543.410;137.840.967.332.401
18;0;-14.433.756.729.740.500;-5.444.357.229.372.920;-0.6452738302707547;17.239.213.328.643.300
18;0;-4.907.477.288.111.760;-11.208.970.766.355.900;-10.018.725.259.467.000;9.568.854.486.848.200
18;0;-2.699.112.508.461.470;14.251.405.688.652.800;-7.064.050.352.437.760;4.546.206.046.583.140
18;0;-2.266.099.806.569.250;4.163.331.998.932.360;-7.267.821.035.681.160;3.342.370.685.447.920
18;0;-24.393.048.873.261.400;36.829.475.375.170.400;-3.396.178.054.056.610;3.633.327.872.429.250
18;0;-24.393.048.873.261.400;-30.424.349.222.965.500;-8.388.559.793.519.850;34.260.208.767.050.600
18;0;-15.299.782.133.524.900;-11.208.970.766.355.900;-17.660.125.881.094.400;19.894.197.659.847.800
18;0;-16.598.820.239.201.500;1.713.371.245.714.440;-2.275.439.296.217.930;27.968.259.598.579.500
18;0;-28.290.163.190.291.300;2.578.063.276.261.920;-48.225.728.367.604.000;516.812.703.375.572
18;0;-14.433.756.729.740.500;1.665.332.799.572.920;-10.528.151.967.575.400;6.473.797.410.334.390
18;0;-24.393.048.873.261.400;10.408.329.997.330.700;-5.433.884.886.490.580;3.840.634.868.153.440
18;0;-2.699.112.508.461.470;20.976.788.148.466.500;-48.225.728.367.604.000;47.353.282.181.210.000
18;0;-3.824.945.533.381.220;-30.424.349.222.965.500;-798.101.842.703.305;63.174.079.223.319.400
18;0;-2.179.497.266.190.810;10.888.714.458.746.000;-17.660.125.881.094.400;3.407.836.052.518.720
18;0;-29.589.201.295.968.000;11.369.098.920.161.300;-5.026.343.520.003.790;4.906.265.565.472.530
18;0;-352.183.664.205.668;6.084.869.844.593.420;-4.211.260.787.030.200;60.046.289.463.270.200
18;0;-1.270.170.592.217.160;12.810.252.304.407.100;-14.603.565.632.443.300;20.621.590.627.301.100
18;0;-1.703.183.294.109.370;2.770.217.060.828.020;-19.697.832.713.528.300;31.968.920.919.572.600
18;0;-20.928.947.258.123.700;3.202.563.076.101.830;-21.735.539.545.962.300;304.777.653.362.934
18;0;-2.699.112.508.461.470;12.329.867.842.991.800;-6.758.394.327.572.670;4.440.734.066.302.410
18;0;-2.569.208.697.893.800;-59.247.416.907.882.400;-32.942.927.124.349.200;353.149.285.698.579
18;0;-17.464.845.642.986.000;4.643.716.460.347.570;-32.942.927.124.349.200;2.484.046.983.853.030
18;0;-2.612.509.968.083.020;2.626.101.722.403.450;-48.225.728.367.604.000;47.862.457.258.427.300
18;0;-15.299.782.133.524.900;21.457.172.609.881.800;-17.660.125.881.094.400;26.949.909.444.144.800
18;0;-2.569.208.697.893.800;28.182.555.069.695.500;-3.090.522.029.191.510;4.764.423.936.819.130
18;0;-8.371.578.903.249.490;2.337.871.045.554.290;-18.678.979.297.311.300;17.421.061.570.506.600
18;0;-22.227.985.363.800.300;2.626.101.722.403.450;-3.803.719.420.543.410;4.047.941.863.877.630
18;0;-28.290.163.190.291.300;20.976.788.148.466.500;-48.225.728.367.604.000;499.355.272.156.693
18;0;-27.857.150.488.399.100;185.748.658.413.903;-45.169.168.118.953;4.877.169.846.774.390
18;0;-2.569.208.697.893.800;15.212.174.611.483.300;-6.350.852.961.085.870;4.320.714.226.672.620
18;0;-15.299.782.133.524.900;6.565.254.306.008.730;-20.716.686.129.745.300;2.196.726.761.708.970
18;0;-13.134.718.624.063.800;-30.424.349.222.965.500;-0.6452738302707547;15.893.536.338.854.700
18;0;-24.826.061.575.153.600;1.665.332.799.572.920;-6.758.394.327.572.670;4.138.865.984.809.290
18;0;-2.569.208.697.893.800;8.967.176.613.085.000;-45.169.168.118.953;4.084.311.512.250.290
18;0;-15.299.782.133.524.900;11.369.098.920.161.300;-17.660.125.881.094.400;23.749.380.387.350.300
18;0;-2.179.497.266.190.810;6.565.254.306.008.730;-5.026.343.520.003.790;3.287.816.212.888.930
18;0;-15.299.782.133.524.900;2.626.101.722.403.450;-5.230.114.203.247.190;2.876.839.186.277.810
18;0;-17.464.845.642.986.000;28.182.555.069.695.500;-32.942.927.124.349.200;3.287.816.212.888.930
18;0;-880.459.160.514.171;17.614.096.918.559.700;-0.7471591718924534;15.966.275.635.600.000
18;0;-22.227.985.363.800.300;6.565.254.306.008.730;-53.319.995.448.688.900;33.569.185.447.969.900
18;0;-1.270.170.592.217.160;3.202.563.076.101.830;-0.543388488649056;17.275.582.977.015.900
18;0;-12.268.693.220.279.400;1.665.332.799.572.920;-2.377.324.637.839.620;2.054.885.133.055.580
18;0;-10.536.642.412.710.500;-14.091.277.534.847.600;-10.528.151.967.575.400;9.201.521.038.284.270
18;0;-10.536.642.412.710.500;-0.16012815380507037;-11.547.005.383.792.400;13.020.334.117.414.100
18;0;-15.299.782.133.524.900;13.771.021.227.237.600;-17.660.125.881.094.400;24.476.773.354.803.600
18;0;-15.299.782.133.524.900;14.731.790.150.068.000;-53.319.995.448.688.900;24.985.948.432.020.900
18;0;-880.459.160.514.171;17.614.096.918.559.700;-4.415.031.470.273.600;15.966.275.635.600.000
18;0;-27.857.150.488.399.100;13.290.636.765.822.300;-6.045.196.936.220.780;4.673.499.815.887.470
18;0;-1.703.183.294.109.370;16.172.943.534.313.900;-2.275.439.296.217.930;28.368.325.730.678.800
18;0;-15.732.794.835.417.100;17.614.096.918.559.700;-4.415.031.470.273.600;2.633.162.542.180.960
18;0;-2.612.509.968.083.020;6.565.254.306.008.730;-48.225.728.367.604.000;4.080.674.547.413.030
18;1;2.670.244.995.001.980;-9.287.432.920.695.040;4.754.649.275.679.270;-27.095.388.037.635.500
18;1;2.843.450.075.758.870;-25.620.504.608.814.000;5.875.388.033.517.950;-31.896.181.622.827.300
18;1;24.970.399.142.450.900;-16.493.199.841.924.000;68.942.414.497.349.400;-27.459.084.521.362.200
18;1;10.680.979.980.007.900;-29.463.580.300.136.000;31.244.838.097.320.900;-18.657.629.615.177.200
18;1;764.989.106.676.243;-10.248.201.843.525.500;-19.697.832.713.528.300;-11.020.003.456.917.500
18;1;17.176.170.508.391.100;-2.754.204.245.447.500;3.022.598.468.110.390;-23.822.119.684.095.600
18;1;2.367.136.103.677.430;-26.100.889.070.229.200;62.829.294.000.047.500;-28.550.173.972.542.100
18;1;9.814.954.576.223.500;-23.698.966.763.152.900;5.365.961.325.409.460;-16.439.081.064.444.600
18;1;2.670.244.995.001.980;4.643.716.460.347.570;49.584.199.589.226.600;-23.931.228.629.213.600
18;1;-15.732.794.835.417.100;-18.414.737.687.585.000;-3.701.834.078.921.710;14.766.077.239.302.000
18;1;-14.433.756.729.740.500;-0.16012815380507037;-2.682.980.662.704.720;16.366.341.767.699.300
18;1;-14.433.756.729.740.500;-15.052.046.457.678.200;-0.23773246378395987;-24.731.360.893.412.100
18;1;-20.062.921.854.339.200;-26.581.273.531.644.500;-5.433.884.886.490.580;19.166.804.692.394.500
18;1;-33.053.302.911.105.700;-2.850.281.137.730.560;-4.924.458.178.382.090;4.171.598.668.344.690
18;1;12.413.030.787.576.700;-18.414.737.687.585.000;3.328.254.492.975.480;-1.760.290.981.236.990
18;1;14.578.094.297.037.800;7.526.023.228.839.160;4.041.451.884.327.380;-12.911.225.172.296.100
18;1;12.846.043.489.469.000;-40.032.038.451.270.700;0.1698089027028406;-14.293.271.810.457.400
18;1;764.989.106.676.243;10.888.714.458.746.000;12.905.476.605.415.100;-5.564.556.201.017.750
18;1;32.764.627.776.510.800;-3.522.819.383.711.860;801.498.020.757.363;-30.295.917.094.430.000
18;1;32.764.627.776.510.800;-10.728.586.304.940.800;801.498.020.757.363;-31.859.811.974.454.600
18;1;3.146.558.967.083.420;22.417.941.532.713.000;68.942.414.497.349.400;-27.968.259.598.579.500
18;1;12.846.043.489.469.000;4.163.331.998.932.360;28.188.277.848.669.900;-12.111.092.908.097.400
18;1;15.877.132.402.714.200;-10.248.201.843.525.500;14.943.183.437.849.100;-4.291.618.507.974.480
18;1;-880.459.160.514.171;-18.414.737.687.585.000;-39.056.047.621.651.000;5.164.490.068.918.460
18;1;-3.608.439.182.435.130;-29.463.580.300.136.000;17.999.743.686.500.000;-40.734.006.177.385.000
18;1;-3.608.439.182.435.130;-2.417.935.122.456.820;-5.230.114.203.247.190;-26.186.146.828.318.900
18;1;-2.569.208.697.893.800;6.565.254.306.008.730;-5.230.114.203.247.190;39.461.068.484.341.600
18;1;-59.467.077.726.530.700;-40.032.038.451.270.700;-11.750.776.067.035.900;13.478.591.686.909.700
18;1;-18.330.871.046.770.400;-14.091.277.534.847.600;-1.664.127.246.487.740;20.294.263.791.947.100
18;1;-4.474.464.586.219.550;-25.620.504.608.813.300;-78.791.330.854.113.500;81.577.121.299.888
18;1;-30.455.226.699.752.400;13.290.636.765.822.300;-686.027.966.919.437;5.182.674.893.104.780
18;1;-1.789.785.834.487.820;-13.610.893.073.432.300;-1.664.127.246.487.740;19.639.610.121.239.100
18;1;-568.690.015.151.775;-16.012.815.380.508.100;-8.388.559.793.519.850;12.412.960.989.590.600
18;1;-352.183.664.205.668;-13.130.508.612.017.100;-6.554.623.644.329.270;520.085.971.729.112
18;1;-15.732.794.835.417.100;36.829.475.375.170.400;-3.803.719.420.543.410;22.040.006.913.835.100
18;1;-27.857.150.488.399.100;-6.885.510.613.618.770;-686.027.966.919.437;389.518.934.071.244
18;1;-27.424.137.786.506.900;-976.781.738.211.036;-6.758.394.327.572.670;3.767.895.571.408.110
18;1;-4.041.451.884.327.330;-13.610.893.073.432.300;-6.248.967.619.464.170;6.408.332.043.263.600
18;1;-4.171.355.694.895.000;-9.287.432.920.695.040;-10.426.266.625.953.800;6.935.691.944.667.240
18;1;-23.527.023.469.477;22.417.941.532.713.000;-35.999.487.373.000.100;3.407.836.052.518.720
18;1;-27.424.137.786.506.900;7.526.023.228.839.160;-6.758.394.327.572.670;4.338.899.050.858.950
18;1;-2.525.907.427.704.580;-26.100.889.070.229.200;-5.230.114.203.247.190;27.750.041.708.343.500
18;1;-2.525.907.427.704.580;-40.032.038.451.270.700;-5.128.228.861.625.490;35.351.298.218.230.500
18;1;-2.525.907.427.704.580;7.526.023.228.839.160;-5.230.114.203.247.190;3.953.380.778.108.700
18;1;-20.495.934.556.231.400;6.565.254.306.008.730;-32.942.927.124.349.200;30.332.286.742.802.700
18;1;-13.134.718.624.063.800;-19.375.506.610.415.500;-21.735.539.545.962.300;11.201.851.698.780.800
18;1;-13.134.718.624.063.800;-25.620.504.608.813.300;-5.739.540.911.355.680;16.220.863.174.208.600
18;1;-620.651.539.378.842;0.8006407690254586;-2.275.439.296.217.930;76.012.565.098.870.200
18;1;-15.732.794.835.417.100;5.124.100.921.762.890;-3.701.834.078.921.710;22.330.964.100.816.400
18;1;-3.695.041.722.813.560;0.8006407690254586;-8.184.789.110.276.450;6.175.566.293.678.540
18;1;-13.134.718.624.063.800;-0.16012815380507037;-20.716.686.129.745.300;17.202.843.680.270.600
18;1;-13.567.731.325.956.000;6.565.254.306.008.730;-20.716.686.129.745.300;1.931.228.328.588.520
18;1;-10.103.629.710.818.400;17.614.096.918.559.700;-0.13584712216226116;6.328.318.816.843.750
18;1;-31.754.264.805.429.100;9.927.945.535.915.530;-0.543388488649056;67.647.545.973.157.100
18;1;-3.608.439.182.435.130;5.604.485.383.178.100;-1.664.127.246.487.740;57.827.740.912.537.700
18;1;-10.103.629.710.818.400;-11.208.970.766.355.900;-0.13584712216226116;1.091.089.451.179.940
18;1;-10.969.655.114.602.700;-18.414.737.687.585.000;-19.697.832.713.528.300;8.365.019.125.712.980
18;1;37.527.767.497.324.900;14.251.405.688.652.800;-0.6452738302707547;-0.29095718698130546
18;1;37.527.767.497.324.900;-7.846.279.536.449.190;-0.4415031470273573;-6.219.209.871.725.730
18;1;-10.103.629.710.818.400;10.408.329.997.330.700;-3.701.834.078.921.710;4.255.248.859.601.840
18;1;-3.608.439.182.435.130;0.8006407690254586;-19.697.832.713.528.300;4.655.314.991.701.140
18;1;37.527.767.497.324.900;-10.248.201.843.525.500;-0.543388488649056;-6.837.493.894.061.040
18;1;5.917.840.259.193.570;-6.885.510.613.618.770;0.06792356108113624;-8.183.170.883.849.660
18;1;-10.103.629.710.818.400;-14.571.661.996.263.000;-0.13584712216226116;-26.186.146.828.318.900
18;1;37.527.767.497.324.900;4.643.716.460.347.570;21.056.303.935.151.100;-29.095.718.698.132.100
18;1;-3.608.439.182.435.130;-8.807.048.459.279.720;-17.660.125.881.094.400;17.093.734.735.152.600
18;1;5.917.840.259.193.570;-13.130.508.612.017.100;0.1698089027028406;-10.001.653.302.482.900
18;1;5.917.840.259.193.570;-8.326.663.997.864.510;-0.03396178054056247;-8.546.867.367.576.320
18;1;-10.103.629.710.818.400;8.967.176.613.085.000;-0.13584712216226116;38.915.523.758.751.800
18;1;8.515.916.470.546.850;-14.571.661.996.263.000;16.980.890.270.283.100;-12.983.964.469.041.400
18;1;-10.103.629.710.818.400;-9.287.432.920.695.040;-0.13584712216226116;-11.274.590.995.526.000
18;1;5.917.840.259.193.570;-1.265.012.415.060.180;3.430.139.834.597.180;-9.710.696.115.501.590
18;1;37.527.767.497.324.900;1.953.563.476.422.070;2.207.515.735.136.800;10.183.501.544.346.200
18;1;-10.969.655.114.602.700;-6.885.510.613.618.770;-78.791.330.854.113.500;1.192.924.466.623.410
18;1;-2.266.099.806.569.250;17.614.096.918.559.700;-3.396.178.054.056.610;3.826.087.008.804.370
18;1;-5.773.502.691.896.200;-25.620.504.608.813.300;-21.735.539.545.962.300;6.364.688.465.216.390
18;1;-13.567.731.325.956.000;8.006.407.690.254.470;-20.716.686.129.745.300;198.214.583.631.025
18;1;-5.773.502.691.896.200;16.172.943.534.313.900;-21.735.539.545.962.300;1.182.013.572.111.610
18;1;-31.754.264.805.429.100;8.006.407.690.254.470;-0.4415031470273573;6.110.100.926.607.750
18;1;-20.928.947.258.123.700;11.369.098.920.161.300;-7.064.050.352.437.760;3.276.905.318.377.130
18;1;-15.732.794.835.417.100;-0.16012815380507037;-39.056.047.621.651.000;20.767.069.220.791.800
18;1;-10.969.655.114.602.700;1.569.255.907.289.870;-18.678.979.297.311.300;1.869.399.926.354.980
18;1;-10.103.629.710.818.400;-20.336.275.533.246.100;-35.999.487.373.000.100;-4.291.618.507.974.480
18;1;15.877.132.402.714.200;25.300.248.301.204;-19.697.832.713.528.300;5.055.381.123.800.460
18;1;-3.608.439.182.435.130;7.526.023.228.839.160;-4.211.260.787.030.200;6.291.949.168.471.070
18;1;-620.651.539.378.842;11.369.098.920.161.300;-2.275.439.296.217.930;10.656.306.973.190.800
